amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/5pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
rb_erase	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	rb_erase	[Unknown]	0xffffffff812a9b10
set_bc_mask	0.007000		0.0	0.0	0.0	0.0	0.0	47.6	0.0	0	800024	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	set_bc_mask	set_bc_mask_3d.f90	0x72d230
strlen	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	55.6	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	strlen	[Unknown]	0x80f10
timerqueue_del	0.007000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	timerqueue_del	[Unknown]	0xffffffff812aaf70
trv_destroy	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	trv_destroy	transport_type.f90	0x6b4960
uncharge_list	0.007000		25.6	0.0	0.0	0.0	0.0	0.0	0.0	4800144	800024	0	0	0	0	0.0	vmlinux	uncharge_list	[Unknown]	0xffffffff811a8f40
xpmem_att_deref	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_att_deref	xpmem_misc.c	0x3990
xpmem_invalidate_PTEs_range	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	xpmem.ko	xpmem_invalidate_PTEs_range	xpmem_mmu_notifier.c	0x3eea
xpmem_seg_deref	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	xpmem.ko	xpmem_seg_deref	xpmem_misc.c	0x3860
ATOMIC_Increment32	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	ATOMIC_Increment32	[Unknown]	0x6fa49c
PeleC::getSmagorinskyLESTerm$omp$parallel@153	0.006000	0.0	0.0	0.0	0.0	74.1	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::getSmagorinskyLESTerm$omp$parallel@153	PeleC_les.cpp	0x67f62e
[Import thunk for__get_descr_parts]	0.006000	50.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libifcore.so.5	[Import thunk for__get_descr_parts]	[Unknown]	0x1b398
[OpenMP dispatcher]	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_invoke_task_func	kmp_runtime.cpp	0x934b0
__kmp_finish_implicit_task	0.006000		0.0	66.7	0.0	0.0	0.0	66.7	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_finish_implicit_task	kmp_tasking.cpp	0xb84e0
__tlb_remove_page	0.006000	0.0	0.0	0.0	0.0	74.1	0.0	0.0	0.0	8800264	2400072	0	0	0	0	1.000000	vmlinux	__tlb_remove_page	[Unknown]	0xffffffff81176d50
_tr_flush_block	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	60.6	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	_tr_flush_block	[Unknown]	0x5f4750
amrex::update_fab_stats	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::update_fab_stats(long, long, unsigned long)	AMReX_BaseFab.cpp	0x521b10
fort_ifab_setval	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	fort_ifab_setval	AMReX_BaseFab_nd.f90	0x6bcfa0
func@0x4090f0	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x4090f0	[Unknown]	0x4090f0
func@0x409680	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409680	[Unknown]	0x409680
func@0x40a2e0	0.006000	33.3	100.0	0.0	0.0	0.0	0.0	100.0	0.0	5600168	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x40a2e0	[Unknown]	0x40a2e0
func@0x596730	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	func@0x596730	[Unknown]	0x596730
init_stackwalk_offline	0.006000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	init_stackwalk_offline	[Unknown]	0x61a690
kmp_basic_flag_native<unsigned long long>::notdone_check	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	66.7	0.0	3200096	0	0	0	0	0	1.000000	libiomp5.so	kmp_basic_flag_native<unsigned long long>::notdone_check(void)	kmp_wait_release.h	0x561fc
mangle_path	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	mangle_path	[Unknown]	0xffffffff811d4620
pc_check_initial_species	0.006000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_check_initial_species	PeleC_util.F90	0x9591c0
policy_nodemask	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	2400072	0	0	0	0	1.000000	vmlinux	policy_nodemask	[Unknown]	0xffffffff81196050
ret_from_intr	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	ret_from_intr	[Unknown]	0xffffffff81506786
run_posix_cpu_timers	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	run_posix_cpu_timers	[Unknown]	0xffffffff810b5650
vm_normal_page	0.006000	0.0	74.1	0.0	0.0	0.0	0.0	0.0	0.0	9600288	0	0	0	0	0	0.0	vmlinux	vm_normal_page	[Unknown]	0xffffffff81177570
xed_format_generic	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libxed.so	xed_format_generic	[Unknown]	0x2c67d0
LEVEL_PINCLIENT::CookSymSec<Elf64_Sym>	0.005000	3.8	100.0	0.0	0.0	100.0	0.0	100.0	0.0	1600048	0	0	0	0	0	0.0	libtpsstool.so	void LEVEL_PINCLIENT::CookSymSec<Elf64_Sym>(std::set<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>&, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::INDEX<(int)2>, bool, std::map<LEVEL_CORE::INDEX<(int)9>, unsigned long, std::less<LEVEL_CORE::INDEX<(int)9>>, std::allocator<std::pair<LEVEL_CORE::INDEX<(int)9> const, unsigned long>>>*)	[Unknown]	0x6d7770
LinuxFileReader_ReadLine	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	0.0	libc-dynamic.so	LinuxFileReader_ReadLine	[Unknown]	0x6afb0
LoadDwarfForFile	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8000240	0	0	0	0	0	0.0	libpin3dwarf.so	LoadDwarfForFile(char const*)	[Unknown]	0x38100
PageHuge	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	PageHuge	[Unknown]	0xffffffff811900d0
PeleC::getMOLSrcTerm$omp$parallel@101	0.005000	83.3	66.7	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::getMOLSrcTerm$omp$parallel@101	PeleC_MOL.cpp	0x67a9cd
[Import thunk MPIDU_Sched_are_pending]	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53601608	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	[Import thunk MPIDU_Sched_are_pending]	[Unknown]	0x87760
_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_release_template<kmp_flag_64>	0.005000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	void _INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_release_template<kmp_flag_64>(kmp_flag_64*)	kmp_wait_release.h	0x56374
__kmalloc	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	1.000000	vmlinux	__kmalloc	[Unknown]	0xffffffff811a0d20
__kmp_invoke_microtask	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libiomp5.so	__kmp_invoke_microtask	[Unknown]	0xc5710
__page_cache_release	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	__page_cache_release	[Unknown]	0xffffffff81158980
__switch_to	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	__switch_to	[Unknown]	0xffffffff81004410
_find_next_bit.part.0	0.005000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	12000360	0	0	0	0	0	0.0	vmlinux	_find_next_bit.part.0	[Unknown]	0xffffffff812b64e0
_raw_spin_lock_irq	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	_raw_spin_lock_irq	[Unknown]	0xffffffff81505820
amrex::Box::convert	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::Box::convert(amrex::IndexType)	AMReX_Box.cpp	0x4f36b8
amrex::FabArrayBase::box	0.005000	0.0	0.0	0.0	0.0	83.3	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::FabArrayBase::box(int) const	AMReX_FabArrayBase.H	0x5694be
amrex::MFIter::MFIter	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::MFIter(amrex::FabArrayBase const&, bool)	AMReX_MFIter.cpp	0x566f60
amrex::MFIter::growntilebox	0.005000	0.0	83.3	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::growntilebox(int) const	AMReX_MFIter.cpp	0x5693b0
amrex::MultiFab::Saxpy$omp$parallel@221	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MultiFab::Saxpy$omp$parallel@221	AMReX_MultiFab.cpp	0x537ac8
cpuacct_account_field	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	cpuacct_account_field	[Unknown]	0xffffffff81096e00
eos_tp	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	74.1	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_tp	eos.F90	0x916230
func@0x247d0	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libittnotify_collector.so	func@0x247d0	[Unknown]	0x247d0
func@0x409c20	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409c20	[Unknown]	0x409c20
func@0x409eb0	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409eb0	[Unknown]	0x409eb0
func@0x683f30	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	func@0x683f30	[Unknown]	0x683f30
llvm::DWARFFormValue::getFixedFormSizes	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFFormValue::getFixedFormSizes(unsigned char, unsigned short)	[Unknown]	0x4b9a0
llvm::DataExtractor::getCStr	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DataExtractor::getCStr(unsigned int*) const	[Unknown]	0x4a060
mark_page_accessed	0.005000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	mark_page_accessed	[Unknown]	0xffffffff81159820
memset_erms	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	memset_erms	[Unknown]	0xffffffff812b00e0
mutex_lock_killable	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2400072	0	0	0	0	0.0	vmlinux	mutex_lock_killable	[Unknown]	0xffffffff81503810
rb_insert_color	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	rb_insert_color	[Unknown]	0xffffffff812a9540
read_mems_allowed_begin.part.24	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	vmlinux	read_mems_allowed_begin.part.24	[Unknown]	0xffffffff811afb77
restore_c_regs_and_iret	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	1.000000	vmlinux	restore_c_regs_and_iret	[Unknown]	0xffffffff81506826
run_timer_softirq	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	run_timer_softirq	[Unknown]	0xffffffff810aebd0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__find_equal<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__tree_node_base<void*>*& std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__find_equal<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>(std::__1::__tree_node_base<void*>*&, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram> const&)	[Unknown]	0x399e0
std::operator+<char, std::char_traits<char>, std::allocator<char>>	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	3200096	0	0	0	0	0.0	libtpsstool.so	std::basic_string<char, std::char_traits<char>, std::allocator<char>> std::operator+<char, std::char_traits<char>, std::allocator<char>>(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, char const*)	[Unknown]	0xca590
std::priv::_Rb_global<bool>::_Rebalance	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_global<bool>::_Rebalance(std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*&)	[Unknown]	0x6060b0
strchr	0.005000	16.7	83.3	0.0	0.0	0.0	0.0	0.0	0.0	4000120	0	0	0	0	0	1.000000	vmlinux	strchr	[Unknown]	0xffffffff812aa650
sync_mm_rss	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	sync_mm_rss	[Unknown]	0xffffffff81176bd0
tpss_xframe_save_context	0.005000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	4000120	0	0	0	0	0.0	libtpsstool.so	tpss_xframe_save_context	[Unknown]	0x624980
trace_hardirqs_on	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	35.1	0.0	12800384	0	0	0	0	0	1.000000	vmlinux	trace_hardirqs_on	[Unknown]	0xffffffff811241c0
trace_hardirqs_on_caller	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	vmlinux	trace_hardirqs_on_caller	[Unknown]	0xffffffff811242a0
vma_compute_subtree_gap	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	vma_compute_subtree_gap	[Unknown]	0xffffffff8117d540
LEVEL_BASE::SWMALLOC::GetBucketSize	0.004000		0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::SWMALLOC::GetBucketSize(unsigned int)	[Unknown]	0x2101d0
LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::SEC_RTN_CONTAINER>	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	void LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::SEC_RTN_CONTAINER>(LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>)	[Unknown]	0x7628e0
LinuxProcMapsReader_ParseLine	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	800024	0	0	0	0	0.0	libc-dynamic.so	LinuxProcMapsReader_ParseLine	[Unknown]	0x6b1e0
PeleC::construct_hydro_source$omp$parallel@86	0.004000		0.0		0.0		0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::construct_hydro_source$omp$parallel@86	PeleC_hydro.cpp	0x663f25
[Import thunk __intel_new_memset]	0.004000	0.0	0.0	95.2	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libintlc.so.5	[Import thunk __intel_new_memset]	[Unknown]	0x8cb8
[Import thunk for__calc_num_elts]	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	1600048	0	0	0	0	0	1.000000	libifcore.so.5	[Import thunk for__calc_num_elts]	[Unknown]	0x1c388
[Import thunk free]	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6400192	0	0	0	0	0	1.000000	libintlc.so.5	[Import thunk free]	[Unknown]	0x8878
[Import thunk sched_yield]	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32000960	0	0	0	0	0	1.000000	libiomp5.so	[Import thunk sched_yield]	[Unknown]	0x22378
__hrtimer_get_next_event	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__hrtimer_get_next_event	[Unknown]	0xffffffff810b0d30
__kmp_allocate_team	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_allocate_team	kmp_runtime.cpp	0x95720
__kmp_fork_call	0.004000		0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_fork_call	kmp_runtime.cpp	0x936c0
__kmp_join_call	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_join_call	kmp_runtime.cpp	0x979c0
__svfscanf	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	__svfscanf	[Unknown]	0x37050
_dl_relocate_object	0.004000		100.0	0.0	0.0	100.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	ld-2.22.so	_dl_relocate_object	[Unknown]	0xb040
_intel_fast_memcmp	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libintlc.so.5	_intel_fast_memcmp	[Unknown]	0x17650
actual_eos_wb	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_eos_wb	gamma_law.F90	0x917590
amrex::BaseFab<double>::resize	0.004000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BaseFab<double>::resize(amrex::Box const&, int)	AMReX_BaseFab.H	0x51a747
amrex::BoxArray::operator[]	0.004000		100.0	0.0	0.0	100.0	74.1	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BoxArray::operator[](int) const	AMReX_BoxArray.cpp	0x50bb20
amrex::MFIter::tilebox	0.004000		0.0		0.0		0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::tilebox(void) const	AMReX_MFIter.cpp	0x568e30
cpumask_next_and	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	vmlinux	cpumask_next_and	[Unknown]	0xffffffff812a36a0
do_page_fault	0.004000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	do_page_fault	[Unknown]	0xffffffff810490e0
down_read	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	down_read	[Unknown]	0xffffffff81504040
dvsproc_stat_update	0.004000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	dvsproc.ko	dvsproc_stat_update	dvsproc_stat.c	0x60d0
enqueue_hrtimer	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	enqueue_hrtimer	[Unknown]	0xffffffff810b11f0
find_busiest_group	0.004000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	find_busiest_group	[Unknown]	0xffffffff8108c850
flush_tlb_mm_range	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	flush_tlb_mm_range	[Unknown]	0xffffffff8104f8e0
func@0x409630	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409630	[Unknown]	0x409630
func@0x409cd0	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409cd0	[Unknown]	0x409cd0
irq_exit	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	2400072	0	0	0	0	0.0	vmlinux	irq_exit	[Unknown]	0xffffffff8105d5d0
irq_work_tick	0.004000	-0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	irq_work_tick	[Unknown]	0xffffffff81137760
kmem_cache_free	0.004000	0.0	0.0	66.7	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	vmlinux	kmem_cache_free	[Unknown]	0xffffffff8119cf10
ktime_get	0.004000	0.0	0.0	0.0	0.0	95.2	95.2	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	ktime_get	[Unknown]	0xffffffff810b7040
load_balance	0.004000	100.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	vmlinux	load_balance	[Unknown]	0xffffffff8108d1e0
pc_umdrv	0.004000		0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_umdrv	PeleC_3d.F90	0x9d0340
pud_pfn_mask	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pud_pfn_mask	pgtable_types.h	0x28be
set_nr_if_polling	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	set_nr_if_polling	[Unknown]	0xffffffff8107a7a0
show_map_vma	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	show_map_vma	[Unknown]	0xffffffff812130c0
std::_Rb_tree_decrement	0.004000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::_Rb_tree_decrement(std::_Rb_tree_node_base*)	[Unknown]	0x79990
std::string::_M_assign	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	std::string::_M_assign(char const*, char const*)	[Unknown]	0xca4c0
