amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/7pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
llvm::DWARFFormValue::getFixedFormSizes	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	libpin3dwarf.so	llvm::DWARFFormValue::getFixedFormSizes(unsigned char, unsigned short)	[Unknown]	0x4b9a0
memset_erms	0.007000	100.0	95.2	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	memset_erms	[Unknown]	0xffffffff812b00e0
pci_conf1_read	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pci_conf1_read	[Unknown]	0xffffffff8143b5e0
scheduler_tick	0.007000	0.0	0.0	0.0	0.0	60.6	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	scheduler_tick	[Unknown]	0xffffffff810816b0
shmem_write_end	0.007000	76.2	47.6	0.0	0.0	0.0	0.0	47.6	0.0	800024	800024	0	0	0	0	0.0	vmlinux	shmem_write_end	[Unknown]	0xffffffff811655f0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__find_equal<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>	0.007000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__tree_node_base<void*>*& std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__find_equal<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>(std::__1::__tree_node_base<void*>*&, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram> const&)	[Unknown]	0x399e0
std::operator+<char, std::char_traits<char>, std::allocator<char>>	0.007000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	libtpsstool.so	std::basic_string<char, std::char_traits<char>, std::allocator<char>> std::operator+<char, std::char_traits<char>, std::allocator<char>>(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, char const*)	[Unknown]	0xca590
strchr	0.007000	-0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	800024	0	0	0	0	0	1.000000	vmlinux	strchr	[Unknown]	0xffffffff812aa650
uncharge_list	0.007000	53.6	78.4	0.0	0.0	0.0	0.0	78.4	0.0	1600048	800024	0	0	0	0	0.0	vmlinux	uncharge_list	[Unknown]	0xffffffff811a8f40
xpmem_att_deref	0.007000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_att_deref	xpmem_misc.c	0x3990
LEVEL_BASE::SWMALLOC::GetBucketIndex	0.006000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::SWMALLOC::GetBucketIndex(unsigned long)	[Unknown]	0x2101b0
[Import thunk for__get_descr_parts]	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	0.0	libifcore.so.5	[Import thunk for__get_descr_parts]	[Unknown]	0x1b398
__gnu_cxx::new_allocator<std::_Rb_tree_node<amrex::CArena::Node>>::allocate	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	__gnu_cxx::new_allocator<std::_Rb_tree_node<amrex::CArena::Node>>::allocate(unsigned long, void const*)	new_allocator.h	0x4defc9
__kmp_fork_barrier	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_fork_barrier(int, int)	kmp_barrier.cpp	0x5a2e0
__kmp_release_queuing_lock	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_release_queuing_lock	kmp_lock.cpp	0x8c380
__kmpc_global_thread_num	0.006000	-0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmpc_global_thread_num	kmp_csupport.cpp	0x5c8b0
__mem_cgroup_threshold	0.006000	0.0	0.0	0.0	95.2	0.0	0.0	47.6	0.0	0	0	0	0	0	0	0.0	vmlinux	__mem_cgroup_threshold	[Unknown]	0xffffffff811a8b30
amrex::BLProfiler::~BLProfiler	0.006000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BLProfiler::~BLProfiler(void)	AMReX_BLProfiler.cpp	0x583da0
amrex::Box::index	0.006000		44.4	0.0	0.0	0.0	0.0	0.0	0.0	12800384	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::Box::index(amrex::IntVect const&) const	AMReX_Box.H	0x67ce15
func@0x409cd0	0.006000	-0.0	0.0	100.0	0.0	0.0	100.0	0.0	0.0	800024	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409cd0	[Unknown]	0x409cd0
func@0x61ab80	0.006000	26.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	libtpsstool.so	func@0x61ab80	[Unknown]	0x61ab80
func@0x6d0dc0	0.006000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libtpsstool.so	func@0x6d0dc0	[Unknown]	0x6d0dc0
llvm::DataExtractor::getCStr	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	800024	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DataExtractor::getCStr(unsigned int*) const	[Unknown]	0x4a060
pc_check_initial_species	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_check_initial_species	PeleC_util.F90	0x9591c0
pc_umdrv	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_umdrv	PeleC_3d.F90	0x9d0340
put_page	0.006000	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	vmlinux	put_page	[Unknown]	0xffffffff81158f10
restore_c_regs_and_iret	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	vmlinux	restore_c_regs_and_iret	[Unknown]	0xffffffff81506826
std::_Rb_tree_decrement	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::_Rb_tree_decrement(std::_Rb_tree_node_base*)	[Unknown]	0x79990
std::_Rb_tree_decrement	0.006000	-0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)	[Unknown]	0x799a0
std::priv::_Rb_global<bool>::_Rebalance	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_global<bool>::_Rebalance(std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*&)	[Unknown]	0x6060b0
timerqueue_del	0.006000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	timerqueue_del	[Unknown]	0xffffffff812aaf70
trace_hardirqs_on_thunk	0.006000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	2400072	0	0	0	0	0.0	vmlinux	trace_hardirqs_on_thunk	[Unknown]	0xffffffff81002000
x86_pmu_disable	0.006000	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	x86_pmu_disable	[Unknown]	0xffffffff81017050
LEVEL_CORE::SYM_Init	0.005000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	2400072	0	0	0	0	0.0	libtpsstool.so	LEVEL_CORE::SYM_Init(LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::VAL_TYPE, bool, LEVEL_CORE::SYM_IFUNC_TYPE, std::string const&, unsigned int, LEVEL_CORE::ADDR<(int)1>, unsigned int, void const*, bool, bool, unsigned int)	[Unknown]	0x76fd30
LEVEL_PINCLIENT::CookSymSec<Elf64_Sym>	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	0.0	libtpsstool.so	void LEVEL_PINCLIENT::CookSymSec<Elf64_Sym>(std::set<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>&, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::INDEX<(int)2>, bool, std::map<LEVEL_CORE::INDEX<(int)9>, unsigned long, std::less<LEVEL_CORE::INDEX<(int)9>>, std::allocator<std::pair<LEVEL_CORE::INDEX<(int)9> const, unsigned long>>>*)	[Unknown]	0x6d7770
LEVEL_PINCLIENT::SYM_Address	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::SYM_Address(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x67c380
LEVEL_PINCLIENT::SYM_Index	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::SYM_Index(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x67c350
PMPI_Wtime	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	PMPI_Wtime	[Unknown]	0x1353b0
PageHuge	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	vmlinux	PageHuge	[Unknown]	0xffffffff811900d0
[Import thunk for__get_list_and_count]	0.005000		100.0	0.0	0.0	0.0	100.0	0.0	0.0	5600168	0	0	0	0	0	0.0	libifcore.so.5	[Import thunk for__get_list_and_count]	[Unknown]	0x1c058
_INTERNAL_23_______src_kmp_sched_cpp_f645e7c6::__kmp_for_static_init<int>	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	void _INTERNAL_23_______src_kmp_sched_cpp_f645e7c6::__kmp_for_static_init<int>(ident*, int, int, int*, int*, int*, traits_t<int>::signed_t*, traits_t<int>::signed_t, traits_t<int>::signed_t)	kmp_sched.cpp	0x9eb9b
__kmp_fork_call	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	74.1	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_fork_call	kmp_runtime.cpp	0x936c0
__svfscanf	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libc-dynamic.so	__svfscanf	[Unknown]	0x37050
__tlb_remove_page	0.005000	0.0	0.0	0.0	0.0	0.0	74.1	0.0	0.0	4800144	800024	0	0	0	0	0.0	vmlinux	__tlb_remove_page	[Unknown]	0xffffffff81176d50
_raw_spin_lock_irq	0.005000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	vmlinux	_raw_spin_lock_irq	[Unknown]	0xffffffff81505820
account_process_tick	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	account_process_tick	[Unknown]	0xffffffff81085780
amrex::BaseFab<double>::performCopy	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::BaseFab<double>::performCopy(amrex::BaseFab<double> const&, amrex::Box const&, int, amrex::Box const&, int, int)	AMReX_BaseFab.cpp	0x522c10
amrex::CArena::Node::Node	0.005000		55.6	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::Node::Node(amrex::CArena::Node const&)	AMReX_CArena.H	0x4deffe
amrex::FabArray<amrex::FArrayBox>::ParallelCopy$omp$parallel_for@1742	0.005000		55.6	0.0	100.0	0.0	0.0	55.6	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::FabArray<amrex::FArrayBox>::ParallelCopy$omp$parallel_for@1742	AMReX_FabArray.H	0x4d99cc
amrex::FabArrayBase::getTileArray	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::FabArrayBase::getTileArray(amrex::IntVect const&) const	AMReX_FabArrayBase.cpp	0x5571d0
amrex::IndexType::cellCentered	0.005000	-0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::IndexType::cellCentered(void) const	AMReX_IndexType.H	0x5693ec
amrex::MFIter::growntilebox	0.005000	0.0	0.0	0.0	0.0	83.3	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::growntilebox(int) const	AMReX_MFIter.cpp	0x5693b0
amrex::MultiFab::Copy$omp$parallel@124	0.005000	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MultiFab::Copy$omp$parallel@124	AMReX_MultiFab.cpp	0x536e37
change_protection	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	change_protection	[Unknown]	0xffffffff81181630
check_match	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	800024	0	0	0	0	0.0	ld-2.22.so	check_match	[Unknown]	0x8a90
enqueue_hrtimer	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	enqueue_hrtimer	[Unknown]	0xffffffff810b11f0
find_get_entry	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	find_get_entry	[Unknown]	0xffffffff81149800
finish_task_switch	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	finish_task_switch	[Unknown]	0xffffffff8107d4d0
func@0x4099c0	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x4099c0	[Unknown]	0x4099c0
init_stackwalk_offline	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	init_stackwalk_offline	[Unknown]	0x61a690
ktime_get	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	ktime_get	[Unknown]	0xffffffff810b7040
mangle_path	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	1600048	4000120	0	0	0	0	0.0	vmlinux	mangle_path	[Unknown]	0xffffffff811d4620
note_gp_changes	0.005000	0.0	0.0	47.6	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	note_gp_changes	[Unknown]	0xffffffff810aaa90
perf_event_mmap_output	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	1.000000	vmlinux	perf_event_mmap_output	[Unknown]	0xffffffff8113c800
policy_nodemask	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	1.000000	vmlinux	policy_nodemask	[Unknown]	0xffffffff81196050
read_mems_allowed_begin.part.24	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	1.000000	vmlinux	read_mems_allowed_begin.part.24	[Unknown]	0xffffffff811afb77
shmem_getpage_gfp	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	4000120	0	0	0	0	0.0	vmlinux	shmem_getpage_gfp	[Unknown]	0xffffffff81164230
std::operator+<char, std::char_traits<char>, std::allocator<char>>	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::basic_string<char, std::char_traits<char>, std::allocator<char>> std::operator+<char, std::char_traits<char>, std::allocator<char>>(std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&, std::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)	[Unknown]	0x6364a0
strcmp	0.005000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	ld-2.22.so	strcmp	[Unknown]	0x18280
strlen	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	strlen	[Unknown]	0x80f10
vmacache_update	0.005000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	vmacache_update	[Unknown]	0xffffffff81172e10
vsnprintf	0.005000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3200096	0	0	0	0	1.000000	vmlinux	vsnprintf	[Unknown]	0xffffffff812adcb0
xpmem_tg_ref	0.005000	0.0	0.0	0.0	0.0	100.0	0.0	83.3	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_tg_ref	xpmem_private.h	0x15c2
ATOMIC_Increment64	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	ATOMIC_Increment64	[Unknown]	0x42bb28
LEVEL_PINCLIENT::RTN_Address	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::RTN_Address(LEVEL_CORE::INDEX<(int)3>)	[Unknown]	0x67c7a0
LEVEL_PINCLIENT::SYM_Name	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::SYM_Name(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x67c210
LinuxFileReader_ReadLine	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	4000120	4000120	0	0	0	0	0.0	libc-dynamic.so	LinuxFileReader_ReadLine	[Unknown]	0x6afb0
LoadDwarfForFile	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	libpin3dwarf.so	LoadDwarfForFile(char const*)	[Unknown]	0x38100
OSAPI_strlen	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libc-dynamic.so	OSAPI_strlen	[Unknown]	0x6a0c0
[Import thunk __intel_new_memset]	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	1.000000	libintlc.so.5	[Import thunk __intel_new_memset]	[Unknown]	0x8cb8
[Import thunk for_deallocate]	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3200096	0	0	0	0	0	1.000000	libifcore.so.5	[Import thunk for_deallocate]	[Unknown]	0x1afd8
__cxa_atexit	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	__cxa_atexit	[Unknown]	0x3f4a0
__hrtimer_get_next_event	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	__hrtimer_get_next_event	[Unknown]	0xffffffff810b0d30
__kmp_finish_implicit_task	0.004000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_finish_implicit_task	kmp_tasking.cpp	0xb84e0
__mmu_notifier_invalidate_range_start	0.004000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__mmu_notifier_invalidate_range_start	[Unknown]	0xffffffff811993d0
__page_cache_release	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__page_cache_release	[Unknown]	0xffffffff81158980
__remove_hrtimer	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1600048	0	0	0	0	0.0	vmlinux	__remove_hrtimer	[Unknown]	0xffffffff810b0fc0
__srcu_read_lock	0.004000	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	__srcu_read_lock	[Unknown]	0xffffffff810a7f00
_pmi_mmap_tmp	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpmi.so.0.5.0	_pmi_mmap_tmp	mmap.c	0x18e44
amrex::IndexType::unset	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::IndexType::unset(int)	AMReX_IndexType.H	0x4f64e3
amrex::IntVect::operator[]	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::IntVect::operator[](int) const	AMReX_IntVect.H	0x6800ba
amrex::MFIter::tilebox	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::MFIter::tilebox(void) const	AMReX_MFIter.cpp	0x568e30
atomic_add_return	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	atomic_add_return	atomic.h	0x3fd7
bl_deallocate_r4	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	bl_deallocate_r4	AMReX_mempool_f.f90	0x6c6e30
cl_page_invoid	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	obdclass.ko	cl_page_invoid	cl_page.c	0x5aec0
clockevents_program_event	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	clockevents_program_event	[Unknown]	0xffffffff810bd3f0
cpuacct_account_field	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	cpuacct_account_field	[Unknown]	0xffffffff81096e00
cpumask_next_and	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	vmlinux	cpumask_next_and	[Unknown]	0xffffffff812a36a0
fort_ifab_setval	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	fort_ifab_setval	AMReX_BaseFab_nd.f90	0x6bcfa0
func@0x247d0	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libittnotify_collector.so	func@0x247d0	[Unknown]	0x247d0
func@0x408ea0	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x408ea0	[Unknown]	0x408ea0
func@0x409680	0.004000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409680	[Unknown]	0x409680
func@0x409c20	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409c20	[Unknown]	0x409c20
func@0x683d50	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	libtpsstool.so	func@0x683d50	[Unknown]	0x683d50
inc_zone_page_state	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	inc_zone_page_state	[Unknown]	0xffffffff81168a40
iov_iter_fault_in_readable	0.004000	58.3	0.0	0.0	0.0	0.0	0.0	83.3	0.0	0	800024	0	0	0	0	0.0	vmlinux	iov_iter_fault_in_readable	[Unknown]	0xffffffff812b60d0
irq_exit	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	irq_exit	[Unknown]	0xffffffff8105d5d0
kmem_cache_alloc	0.004000	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	kmem_cache_alloc	[Unknown]	0xffffffff8119f150
mutex_lock	0.004000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mutex_lock	[Unknown]	0xffffffff81503e70
